date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,275.0,6080,
2024-03-27,0.0,0.0,3,220.0,5520,
2023-03-29,0.0,0.0,3,100.0,1759,
2022-03-29,0.0,0.0,1,10.0,1404,
2021-03-29,0.0,0.0,1,50.0,1981,
2020-03-27,0.0,0.0,1,50.0,1190,
2019-03-26,0.0,0.0,3,10.0,1316,
2018-03-27,0.0,0.0,3,10.0,1560,
2017-03-28,0.0,0.0,3,5.0,459,
2016-03-28,0.0,0.0,1,8.0,368,
2015-03-26,0.0,0.0,1,10.0,506,
2014-03-26,0.0,0.0,1,5.0,429,
2013-03-26,0.0,0.0,3,0.0,371,
2012-03-27,0.0,0.0,3,0.0,301,
2011-03-28,0.0,0.0,1,0.0,267,
