date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.2,20.0,1,39.0,2461,
2024-03-27,1.8,20.8,3,37.0,2540,
2023-03-29,2.7,16.0,3,31.0,1962,
2022-03-29,0.05,18.4,1,30.0,2211,
2021-03-29,0.0,21.6,1,29.0,2655,
2020-03-27,0.05,15.2,1,28.0,1888,
2019-03-26,1.8,22.4,3,26.0,2759,
2018-03-27,3.75,23.2,3,24.0,2870,
2017-03-28,0.0,0.0,3,21.0,2709,
2016-03-28,0.0,23.2,1,19.0,2875,
2015-03-26,0.0,20.8,1,17.0,2532,
2014-03-26,0.0,0.0,1,16.0,1283,
2013-03-26,1.2,16.0,3,0.0,1779,
2012-03-27,0.15,12.0,3,0.0,1387,
2011-03-28,0.05,8.0,1,0.0,811,
