date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,1.0,33.6,1,6.0,2068,
2025-03-27,1.05,33.6,1,6.0,2085,注意
2024-09-26,16.8,16.8,1,6.0,2053,
2024-03-27,2.25,16.8,3,5.0,2039,
2023-09-27,1.5,16.8,3,7.0,2062,
2023-03-29,2.55,16.8,3,5.0,2052,
2022-09-28,2.25,16.8,3,5.0,2086,
2022-03-29,0.8,16.8,1,5.0,2016,
2021-09-28,0.1,17.6,1,5.0,2157,
2021-03-29,0.1,18.4,1,5.0,2225,
2020-09-28,0.05,19.2,1,0.0,2305,
2020-03-27,4.35,20.0,1,11.0,2433,
2019-09-26,1.6,17.6,1,9.0,2160,
2019-03-26,1.5,17.6,3,9.0,2161,
2018-09-25,1.5,17.6,3,9.0,2171,
2018-03-27,1.5,33.6,3,9.0,2098,注意
2017-09-26,0.9,36.8,3,9.0,2210,注意
2017-03-28,1.65,36.8,3,9.0,2287,注意
2016-09-27,0.15,32.0,3,9.0,1903,注意
2016-03-28,1.3,32.0,1,9.0,1970,注意
2015-09-25,1.3,35.2,1,8.0,2157,注意
2015-03-26,1.25,30.4,1,8.0,1856,注意
2014-09-25,0.6,27.2,1,8.0,1676,注意
2014-03-26,0.55,32.0,1,8.0,1626,
2013-09-25,0.35,32.0,1,7.0,1578,
2013-03-26,0.45,32.0,3,0.0,1543,
2012-09-25,0.75,32.0,3,0.0,1537,
2012-03-27,1.5,32.0,3,0.0,1530,
2011-09-27,0.6,32.0,3,0.0,1543,
2011-03-28,0.75,24.0,1,0.0,1488,
