date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,18.4,1,29.0,2221,
2024-03-27,3.6,18.4,3,33.0,2222,
2023-03-29,2.85,16.0,3,39.0,1989,
2022-03-29,0.0,14.4,1,23.0,1775,
2021-03-29,0.0,20.8,1,15.0,2551,
2020-03-27,1.2,23.2,1,15.0,2900,
2019-03-26,1.8,22.4,3,15.0,2760,
2018-03-27,0.0,18.4,3,16.5,2280,
2017-03-28,1.8,34.4,3,26.0,4260,
2016-03-28,0.1,28.0,1,25.0,3425,
2015-03-26,0.0,0.0,1,23.0,3900,
2014-03-26,0.0,0.0,1,16.0,2726,
2013-03-26,0.0,0.0,3,0.0,2919,
2012-03-27,0.0,0.0,3,0.0,1707,
2011-03-28,0.0,0.0,1,0.0,1401,
