date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,1.75,13.6,1,22.0,1637,
2025-03-27,1.7,12.0,1,22.0,1420,
2024-09-26,3.15,12.8,1,22.0,1544,
2024-03-27,3.0,11.2,3,22.0,1336,
2023-09-27,3.3,12.0,3,22.0,1410,
2023-03-29,0.0,10.4,3,22.0,1206,
2022-09-28,3.45,9.6,3,22.0,1195,
2022-03-29,1.55,11.2,1,23.0,1301,
2021-09-28,0.0,9.6,1,20.0,1191,
2021-03-29,0.05,12.8,1,25.0,1536,
2020-09-28,1.2,12.0,1,15.0,1463,
2020-03-27,1.15,8.8,1,15.0,1094,
2019-09-26,1.25,10.4,1,15.0,1204,
2019-03-26,0.0,8.8,3,15.0,1008,
2018-09-25,0.0,0.0,3,15.0,1378,
2018-03-27,0.0,0.0,3,33.0,2995,
2017-09-26,4.05,20.0,3,30.0,2449,
2017-03-28,1.65,16.8,3,30.0,2080,
2016-09-27,0.0,14.4,3,25.0,1743,
2016-03-28,0.0,32.0,1,40.0,3990,
2015-09-25,0.0,31.2,1,40.0,3840,
2015-03-26,0.1,32.0,1,35.0,3910,
2014-09-25,5.45,26.4,1,35.0,3255,
2014-03-26,0.0,0.0,1,40.0,2680,
2013-09-25,0.0,24.0,1,30.0,2830,
2013-03-26,2.25,24.0,3,0.0,2909,
2012-09-25,0.0,0.0,3,0.0,2029,
2012-03-27,0.0,24.0,3,0.0,2638,
2011-09-27,0.0,24.0,3,0.0,2889,
2011-03-28,0.0,20.0,1,0.0,2321,
