date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-07-29,17.6,17.6,1,16.0,1081,
2025-01-29,57.6,19.2,3,16.0,1154,停止
2024-07-29,19.2,19.2,1,16.0,1137,注意
2024-01-29,19.2,19.2,1,19.0,1191,停止
2023-07-27,19.2,19.2,1,16.0,1182,注意
2023-01-27,9.6,9.6,1,16.0,1134,
2022-07-27,12.0,9.6,3,16.0,1185,
2022-01-27,9.6,9.6,1,16.0,1139,
2021-07-28,27.0,10.4,3,16.0,1283,
2021-01-27,3.15,11.2,3,16.0,1325,
2020-07-29,6.0,10.4,3,16.0,1293,
2020-01-29,28.8,10.4,3,16.0,1284,
2019-07-29,10.4,10.4,1,16.0,1240,
2019-01-28,11.2,11.2,1,16.0,1319,
2018-07-26,11.2,11.2,1,16.0,1395,
2018-01-26,12.0,12.0,1,16.0,1430,
2017-07-26,11.2,11.2,1,16.0,1397,
2017-01-26,12.0,12.0,1,16.0,1418,
2016-07-26,33.6,11.2,3,16.0,1359,
2016-01-26,33.6,11.2,3,17.0,1388,
2015-07-28,36.0,12.0,3,15.0,1489,
2015-01-27,38.4,12.8,3,16.5,1505,
2014-07-28,0.0,0.0,1,13.5,1349,
2014-01-28,0.0,0.0,3,15.5,1197,
2013-07-26,0.0,0.0,1,12.5,995,
2013-01-28,0.0,0.0,1,0.0,983,
2012-07-26,0.0,0.0,1,0.0,956,
2012-01-26,0.0,0.0,1,0.0,930,
2011-07-26,0.0,0.0,3,0.0,954,
2011-01-26,0.0,0.0,1,0.0,913,
