date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,8.0,8.0,1,0.0,220,停止
2024-03-27,0.6,4.0,3,4.0,282,
2023-03-29,0.6,4.0,3,4.0,316,
2022-03-29,4.0,4.0,1,0.0,306,
2021-03-29,0.8,4.0,1,4.0,417,
2020-03-27,4.0,4.0,1,0.0,328,
2019-03-26,0.15,4.0,3,0.0,385,
2018-03-27,0.6,5.6,3,5.0,609,
2017-03-28,1.5,4.0,3,5.0,418,
2016-03-28,4.0,4.0,1,5.0,392,
2015-03-26,3.5,4.0,1,5.0,481,
2014-03-26,2.05,6.0,1,5.0,403,
2013-03-26,0.75,6.0,3,0.0,369,
2012-03-27,2.4,6.0,3,0.0,369,
2011-03-28,2.0,6.0,1,0.0,487,
