date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,32.0,1244,
2024-03-27,0.0,0.0,3,70.0,3920,
2023-03-29,1.95,13.6,3,37.0,1670,
2022-03-29,4.6,14.4,1,30.0,1770,
2021-03-29,3.85,18.4,1,30.0,2260,
2020-03-27,0.05,12.8,1,38.0,1509,
2019-03-26,0.15,12.8,3,27.0,1542,
2018-03-27,0.15,14.4,3,24.0,1711,
2017-03-28,2.85,13.6,3,21.0,1645,
2016-03-28,3.5,13.6,1,22.0,1692,
2015-03-26,2.2,11.2,1,14.0,1310,
2014-03-26,0.0,0.0,1,10.0,948,
2013-03-26,0.0,0.0,3,0.0,896,
2012-03-27,0.0,0.0,3,0.0,408,
2011-03-28,0.0,0.0,1,0.0,285,
