date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,23.2,1,45.0,2812,
2024-03-27,0.0,21.6,3,40.0,2617,
2023-03-29,0.0,16.8,3,40.0,2049,
2022-03-29,0.1,15.2,1,30.0,1882,
2021-03-29,3.7,15.2,1,24.0,1803,
2020-03-27,3.35,12.0,1,22.0,1406,
2019-03-26,1.8,13.6,3,24.0,1670,
2018-03-27,0.0,0.0,3,23.0,1819,
2017-03-28,2.4,12.8,3,17.0,1588,
2016-03-28,0.0,0.0,1,16.0,1280,
2015-03-26,0.0,12.8,1,15.0,1585,
2014-03-26,0.0,0.0,1,14.0,1245,
2013-03-26,0.0,0.0,3,0.0,1187,
2012-03-27,0.15,12.0,3,0.0,1052,
2011-03-28,0.0,0.0,1,0.0,959,
