date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,32.5,971,
2024-03-27,0.0,0.0,3,14.0,826,
2023-03-29,0.0,0.0,3,8.0,517,
2022-03-29,0.0,0.0,1,0.0,615,
2021-03-29,0.0,0.0,1,7.5,571,
2020-03-27,0.0,0.0,1,7.5,552,
2019-03-26,0.0,0.0,3,5.5,893,
2018-03-27,0.0,0.0,3,5.5,944,
2017-03-28,0.0,0.0,3,5.0,997,
2016-03-28,0.0,0.0,1,4.0,412,
2015-03-26,0.0,0.0,1,3.75,724,
2014-03-26,0.0,0.0,1,3.75,465,
2013-03-26,0.0,0.0,3,0.0,488,
2012-03-27,0.0,0.0,3,0.0,530,
2011-03-28,0.0,0.0,1,0.0,575,
