date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,10.95,25.6,3,69.0,3150,
2025-02-26,7.65,22.4,3,129.0,2781,
2024-08-28,0.0,0.0,3,0.0,2400,
2024-02-27,7.7,21.6,1,88.0,2675,
2023-08-29,0.0,0.0,1,0.0,1991,
2023-02-24,8.15,11.2,1,55.0,1394,
2022-08-29,0.0,8.0,1,0.0,916,
2022-02-24,0.0,7.2,1,0.0,803,
2021-08-27,0.0,7.2,1,0.0,848,
2021-02-24,0.15,12.8,3,0.0,753,注意
2020-08-27,0.05,11.2,1,0.0,616,注意
2020-02-26,3.6,12.0,3,46.0,1416,
2019-08-28,0.15,2.6,3,0.0,1237,
2019-02-25,0.05,3.6,1,0.0,1793,
2018-08-28,0.15,4.0,3,0.0,1980,
2018-02-23,0.05,5.0,1,0.0,2433,
2017-08-28,0.0,3.4,1,0.0,1670,
2017-02-23,0.05,1.0,1,0.0,184,
2016-08-26,0.05,1.0,1,0.0,162,
2016-02-24,0.05,1.0,1,0.0,244,
2015-08-26,0.05,1.0,1,0.0,398,
2015-02-24,0.0,1.0,3,0.0,299,
2014-08-26,0.0,0.0,3,0.0,240,
2014-02-25,0.0,0.0,3,0.0,291,
2013-08-27,0.0,0.0,3,0.0,258,
2013-02-25,0.0,0.0,1,0.0,266,
2012-08-28,0.0,0.0,3,0.0,242,
2012-02-24,0.0,0.0,1,0.0,222,
2011-08-26,0.0,0.0,1,0.0,212,
2011-02-23,0.0,0.0,1,0.0,306,
