date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,1.8,11.2,1,26.0,1320,
2024-03-27,2.4,10.4,3,18.0,1261,
2023-03-29,1.65,8.0,3,18.0,978,
2022-03-29,2.45,9.6,1,19.0,1111,
2021-03-29,1.4,11.2,1,16.0,1309,
2020-03-27,0.0,0.0,1,15.0,1155,
2019-03-26,0.0,0.0,3,15.0,1254,
2018-03-27,0.0,0.0,3,15.0,1311,
2017-03-28,0.0,0.0,3,13.0,1291,
2016-03-28,0.0,0.0,1,11.0,1227,
2015-03-26,0.0,0.0,1,9.0,817,
2014-03-26,0.0,0.0,1,11.0,725,
2013-03-26,0.0,0.0,3,0.0,673,
2012-03-27,0.0,0.0,3,0.0,441,
2011-03-28,0.0,0.0,1,0.0,427,
