date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,20.0,2311,
2024-03-27,0.0,0.0,3,15.0,3090,
2023-03-29,0.0,21.6,3,12.0,2681,
2022-03-29,1.65,31.2,1,21.0,3880,
2021-03-29,0.0,24.8,1,15.0,3070,
2020-03-27,0.1,26.4,1,13.0,3255,
2019-03-26,0.0,0.0,3,14.0,2845,
2018-03-27,0.0,23.2,3,11.0,2892,
2017-03-28,1.65,17.6,3,11.0,2178,
2016-03-28,0.0,17.6,1,10.0,2160,
2015-03-26,0.0,14.4,1,10.0,1711,
2014-03-26,1.1,16.0,1,9.0,1786,
2013-03-26,0.0,0.0,3,0.0,1325,
2012-03-27,0.15,12.0,3,0.0,1048,
2011-03-28,0.0,0.0,1,0.0,867,
