date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.15,26.4,1,75.0,3290,
2024-03-27,0.0,0.0,3,90.0,3290,
2023-03-29,0.0,0.0,3,35.0,2968,
2022-03-29,5.3,14.4,1,35.0,1749,
2021-03-29,5.3,14.4,1,35.0,1753,
2020-03-27,6.0,15.2,1,35.0,1836,
2019-03-26,0.0,18.4,3,35.0,2250,
2018-03-27,0.0,0.0,3,35.0,2464,
2017-03-28,0.0,20.0,3,35.0,2405,
2016-03-28,4.65,16.8,1,30.0,2013,
2015-03-26,5.0,18.4,1,30.0,2212,
2014-03-26,0.05,16.0,1,30.0,1918,
2013-03-26,0.0,0.0,3,0.0,1983,
2012-03-27,0.15,16.0,3,0.0,1734,
2011-03-28,7.35,12.0,1,0.0,1424,
