date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,2.45,24.8,1,30.0,3085,
2025-03-27,9.15,20.8,1,82.0,2569,
2024-09-26,2.15,20.8,1,15.0,2546,
2024-03-27,5.1,21.6,3,38.0,2607,
2023-09-27,2.1,41.6,3,30.0,5140,
2023-03-29,3.3,37.6,3,65.0,4700,
2022-09-28,0.0,38.4,3,30.0,4755,
2022-03-29,2.0,34.4,1,60.0,4245,
2021-09-28,0.0,40.8,1,30.0,5080,
2021-03-29,0.2,42.4,1,65.0,5250,
2020-09-28,0.0,42.4,1,15.0,5240,
2020-03-27,1.25,48.8,1,45.0,6100,
2019-09-26,0.0,50.4,1,15.0,6300,
2019-03-26,2.4,57.6,3,40.0,7120,
2018-09-25,2.4,53.6,3,15.0,6640,
2018-03-27,0.0,0.0,3,35.0,5300,
2017-09-26,2.7,49.6,3,15.0,6200,
2017-03-28,3.3,26.4,3,25.0,3205,
2016-09-27,0.15,20.8,3,15.0,2580,
2016-03-28,20.0,28.8,1,25.0,3600,
2015-09-25,0.3,45.6,1,30.0,5700,
2015-03-26,0.0,32.8,1,40.0,4010,
2014-09-25,0.0,31.2,1,30.0,3850,
2014-03-26,0.05,28.0,1,40.0,3335,
2013-09-25,0.0,0.0,1,30.0,2821,
2013-03-26,0.0,0.0,3,0.0,2343,
2012-09-25,0.0,0.0,3,0.0,1729,
2012-03-27,0.0,0.0,3,0.0,1870,
2011-09-27,0.0,0.0,3,0.0,1699,
2011-03-28,0.0,0.0,1,0.0,1699,
