date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.1,10.4,1,29.0,1229,
2025-03-27,0.0,8.8,1,28.0,1080,
2024-09-26,0.0,8.8,1,28.0,1062,
2024-03-27,0.0,9.6,3,25.0,1194,
2023-09-27,0.15,7.2,3,19.0,885,
2023-03-29,0.0,5.6,3,12.0,631,
2022-09-28,0.0,4.8,3,11.0,574,
2022-03-29,0.05,6.4,1,16.0,727,
2021-09-28,0.05,5.6,1,17.0,684,
2021-03-29,0.05,4.8,1,25.0,581,
2020-09-28,0.05,4.0,1,11.0,466,
2020-03-27,0.05,4.0,1,9.0,455,
2019-09-26,0.05,4.8,1,11.0,512,
2019-03-26,1.65,4.8,3,9.0,562,
2018-09-25,1.65,6.4,3,12.0,714,
2018-03-27,0.9,5.6,3,15.0,692,
2017-09-26,0.15,5.2,3,13.0,650,
2017-03-28,0.15,6.0,3,13.0,708,
2016-09-27,0.15,4.8,3,13.0,587,
2016-03-28,0.05,6.0,1,12.0,709,
2015-09-25,0.05,6.4,1,17.0,798,
2015-03-26,0.0,8.0,1,16.0,977,
2014-09-25,0.0,7.2,1,14.0,896,
2014-03-26,0.0,0.0,1,17.0,869,
2013-09-25,0.0,8.0,1,17.0,918,
2013-03-26,0.0,0.0,3,0.0,662,
2012-09-25,0.15,6.0,3,0.0,308,
2012-03-27,0.0,6.0,3,0.0,346,
2011-09-27,0.15,6.0,3,0.0,284,
2011-03-28,0.0,6.0,1,0.0,367,
