date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,6.45,32.8,1,75.0,4010,
2024-03-27,8.7,32.0,3,65.0,3975,
2023-03-29,11.4,20.8,3,73.0,2571,
2022-03-29,6.45,17.6,1,42.0,2139,
2021-03-29,4.65,17.6,1,30.0,2134,
2020-03-27,6.15,16.0,1,30.0,1941,
2019-03-26,2.4,15.2,3,30.0,1812,
2018-03-27,3.75,17.6,3,28.0,2150,
2017-03-28,0.0,14.4,3,22.0,1785,
2016-03-28,0.0,0.0,1,22.0,1657,
2015-03-26,0.05,16.0,1,22.0,1948,
2014-03-26,0.0,0.0,1,22.0,2099,
2013-03-26,0.0,20.0,3,0.0,2175,
2012-03-27,0.15,12.0,3,0.0,1370,
2011-03-28,0.55,12.0,1,0.0,1271,
