date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,5.5,11.2,1,27.0,1319,
2024-03-27,2.1,12.0,3,40.0,1471,
2023-03-29,1.8,8.0,3,11.0,975,
2022-03-29,1.05,8.0,1,11.0,985,
2021-03-29,1.05,11.2,1,11.0,1395,
2020-03-27,1.5,11.2,1,16.0,1329,
2019-03-26,1.8,10.4,3,11.0,1212,
2018-03-27,1.95,9.6,3,11.0,1166,
2017-03-28,2.7,10.4,3,11.0,1231,
2016-03-28,0.1,9.6,1,11.0,1148,
2015-03-26,0.1,9.6,1,11.0,1119,
2014-03-26,0.1,12.0,1,11.0,1045,
2013-03-26,0.15,12.0,3,0.0,1014,
2012-03-27,0.15,12.0,3,0.0,1148,
2011-03-28,1.1,8.0,1,0.0,1000,
