date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,4.8,1,11.0,525,
2024-03-27,0.0,0.0,3,13.0,680,
2023-03-29,0.0,4.8,3,2.0,515,
2022-03-29,0.0,0.0,1,15.0,599,
2021-03-29,0.0,0.0,1,10.0,610,
2020-03-27,0.0,4.8,1,15.0,575,
2019-03-26,0.0,0.0,3,15.0,743,
2018-03-27,1.65,10.4,3,15.0,1232,
2017-03-28,0.0,8.8,3,15.0,1046,
2016-03-28,0.0,7.2,1,13.0,883,
2015-03-26,0.0,0.0,1,10.0,1236,
2014-03-26,0.0,0.0,1,10.0,1009,
2013-03-26,0.0,0.0,3,0.0,759,
2012-03-27,0.15,12.0,3,0.0,1021,
2011-03-28,0.0,0.0,1,0.0,663,
