date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,3.6,32.0,1,55.0,3976,
2025-03-27,0.05,32.0,1,50.0,3937,
2024-09-26,0.0,28.8,1,50.0,3533,
2024-03-27,0.0,0.0,3,30.0,4243,
2023-09-27,2.85,42.4,3,22.5,5283,
2023-03-29,2.4,38.4,3,20.0,4760,
2022-09-28,0.9,41.6,3,20.0,5140,
2022-03-29,0.0,39.2,1,20.0,4880,
2021-09-28,0.1,48.0,1,20.0,5990,
2021-03-29,3.5,62.4,1,20.0,7760,
2020-09-28,0.2,53.6,1,20.0,6690,
2020-03-27,4.5,52.8,1,27.5,6510,
2019-09-26,0.2,56.0,1,25.0,7000,
2019-03-26,3.3,58.4,3,25.0,7230,
2018-09-25,4.2,50.4,3,25.0,6210,
2018-03-27,0.9,36.8,3,25.0,4590,
2017-09-26,1.35,8.0,3,4.5,962,
2017-03-28,0.75,7.6,3,4.5,919,
2016-09-27,0.75,7.6,3,4.5,918,
2016-03-28,0.7,8.4,1,4.5,1012,
2015-09-25,0.05,6.8,1,4.0,848,
2015-03-26,0.6,8.4,1,4.0,1011,
2014-09-25,0.65,6.8,1,4.0,836,
2014-03-26,0.6,8.0,1,4.0,709,
2013-09-25,0.05,8.0,1,3.5,737,
2013-03-26,0.3,8.0,3,0.0,821,
2012-09-25,0.3,8.0,3,0.0,600,
2012-03-27,0.3,8.0,3,0.0,614,
2011-09-27,0.3,8.0,3,0.0,540,
2011-03-28,0.05,6.0,1,0.0,493,
