date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,12.0,743,
2024-03-27,0.0,0.0,3,11.0,785,
2023-03-29,0.0,0.0,3,20.0,730,
2022-03-29,0.0,0.0,1,17.0,704,
2021-03-29,0.0,0.0,1,14.0,617,
2020-03-27,0.0,0.0,1,14.0,546,
2019-03-26,0.0,0.0,3,13.0,567,
2018-03-27,0.0,0.0,3,12.0,560,
2017-03-28,0.0,0.0,3,10.0,421,
2016-03-28,0.0,0.0,1,8.0,390,
2015-03-26,0.0,0.0,1,8.0,415,
2014-03-26,0.0,0.0,1,8.0,292,
2013-03-26,0.0,0.0,3,0.0,0,
2012-03-27,0.0,0.0,3,0.0,0,
2011-03-28,0.0,0.0,1,0.0,194,
