date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,19.2,1,56.0,2387,
2024-03-27,5.25,19.2,3,56.0,2391,
2023-03-29,1.05,13.6,3,37.0,1698,
2022-03-29,5.0,15.2,1,34.0,1805,
2021-03-29,2.95,16.0,1,33.0,1942,
2020-03-27,2.1,17.6,1,31.0,2175,
2019-03-26,3.45,17.6,3,34.0,2103,
2018-03-27,0.45,17.6,3,35.0,2144,
2017-03-28,5.25,16.8,3,37.0,2014,
2016-03-28,0.0,0.0,1,59.0,1464,
2015-03-26,0.0,0.0,1,60.0,2624,
2014-03-26,0.0,0.0,1,60.0,2171,
2013-03-26,0.0,0.0,3,0.0,2350,
2012-03-27,0.0,0.0,3,0.0,1706,
