date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,2.1,44.0,1,20.0,5465,
2025-03-27,0.55,29.6,1,25.0,3610,
2024-09-26,1.05,26.4,1,15.0,3253,
2024-03-27,1.05,20.0,3,12.5,2408,
2023-09-27,0.15,12.0,3,12.5,1476,
2023-03-29,1.05,11.2,3,20.0,1381,
2022-09-28,0.0,12.0,3,5.0,1484,
2022-03-29,0.8,10.4,1,5.0,1279,
2021-09-28,0.05,12.0,1,0.0,1413,
2021-03-29,0.05,10.4,1,0.0,1258,
2020-09-28,0.05,9.6,1,0.0,1176,
2020-03-27,2.35,11.2,1,15.0,1319,
2019-09-26,1.3,16.0,1,15.0,1930,
2019-03-26,0.9,16.0,3,18.5,1904,
2018-09-25,1.8,17.6,3,11.5,2103,
2018-03-27,1.2,15.2,3,11.5,1888,
2017-09-26,0.0,15.2,3,11.5,1850,
2017-03-28,0.6,16.0,3,15.5,1906,
2016-09-27,0.0,14.4,3,7.5,1737,
2016-03-28,0.0,19.2,1,12.5,2382,
2015-09-25,0.0,0.0,1,4.5,2322,
2015-03-26,0.0,25.6,1,4.0,3145,
2014-09-25,0.05,36.8,1,4.0,2218,注意
