date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,3.65,16.0,1,24.0,1935,
2024-03-27,3.45,12.8,3,23.0,1550,
2023-03-29,3.45,11.2,3,22.0,1339,
2022-03-29,3.4,9.6,1,22.0,1185,
2021-03-29,1.0,10.4,1,26.0,1269,
2020-03-27,0.05,8.0,1,16.0,947,
2019-03-26,2.25,8.8,3,18.0,1003,
2018-03-27,1.8,10.4,3,15.0,1223,
2017-03-28,0.3,8.8,3,15.0,1066,
2016-03-28,4.0,8.0,1,12.0,908,
2015-03-26,0.0,8.0,1,10.0,910,
2014-03-26,1.5,8.0,1,12.0,571,
2013-03-26,0.75,6.0,3,0.0,464,
2012-03-27,0.0,8.0,3,0.0,601,
2011-03-28,0.0,8.0,1,0.0,707,
