date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,8.0,8.0,1,4.0,366,停止
2024-03-27,12.0,4.0,3,4.0,309,
2023-03-29,0.45,4.0,3,4.0,303,
2022-03-29,3.3,4.0,1,4.0,312,
2021-03-29,0.25,4.0,1,4.0,375,
2020-03-27,4.0,4.0,1,3.0,265,
2019-03-26,0.9,4.0,3,3.0,282,
2018-03-27,0.15,4.0,3,3.0,414,
2017-03-28,0.75,4.0,3,3.0,468,
2016-03-28,4.0,4.0,1,3.0,283,
2015-03-26,0.5,4.0,1,3.0,312,
2014-03-26,6.0,6.0,1,3.0,272,
2013-03-26,0.0,6.0,3,0.0,299,
2012-03-27,1.65,6.0,3,0.0,270,
2011-03-28,0.55,6.0,1,0.0,222,
