date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,3.75,28.8,3,50.0,3600,
2024-02-27,2.75,33.6,1,48.0,4110,
2023-02-24,26.4,26.4,1,45.0,3300,
2022-02-24,0.1,28.8,1,35.0,3545,
2021-02-24,0.0,0.0,3,32.0,2945,
2020-02-26,0.15,19.2,3,27.0,2327,
2019-02-25,4.05,23.2,1,26.0,2842,
2018-02-23,1.7,20.8,1,25.0,2570,
2017-02-23,1.9,18.4,1,22.0,2209,
2016-02-24,11.5,12.8,1,19.0,1537,
2015-02-24,1.35,12.0,3,19.0,1407,
2014-02-25,36.0,12.0,3,16.0,1070,
2013-02-25,1.5,12.0,1,0.0,1123,
2012-02-24,0.05,12.0,1,0.0,1227,
2011-02-23,1.9,12.0,1,0.0,1169,
