date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,16.0,1,24.0,1963,
2024-03-27,0.0,0.0,3,20.0,2046,
2023-03-29,0.9,10.4,3,9.0,1218,
2022-03-29,0.65,12.0,1,10.0,1422,
2021-03-29,1.25,16.8,1,12.0,2016,
2020-03-27,0.05,18.4,1,16.0,2204,
2019-03-26,0.0,18.4,3,15.0,2264,
2018-03-27,0.0,27.2,3,19.0,3375,
2017-03-28,0.0,0.0,3,23.0,2848,
2016-03-28,2.65,20.0,1,17.0,2409,
2015-03-26,0.05,13.6,1,13.0,1651,
2014-03-26,3.3,8.0,1,11.0,923,
2013-03-26,0.75,8.0,3,0.0,930,
2012-03-27,0.0,0.0,3,0.0,651,
2011-03-28,0.0,0.0,1,0.0,587,
