date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,24.0,3480,
2025-03-27,0.0,0.0,1,43.0,5530,
2024-09-26,0.0,0.0,1,37.0,5060,
2024-03-27,0.0,0.0,3,35.0,4520,
2023-09-27,0.0,0.0,3,31.0,3930,
2023-03-29,0.0,0.0,3,27.0,3550,
2022-09-28,0.0,0.0,3,27.0,3705,
2022-03-29,0.0,0.0,1,25.0,3735,
2021-09-28,0.0,0.0,1,25.0,4740,
2021-03-29,0.0,0.0,1,24.0,4890,
2020-09-28,0.0,0.0,1,22.0,5000,
2020-03-27,0.0,0.0,1,22.0,4190,
2019-09-26,0.0,0.0,1,22.0,4145,
2019-03-26,0.0,0.0,3,20.0,4245,
2018-09-25,0.0,0.0,3,40.0,8870,
2018-03-27,0.0,0.0,3,40.0,10500,
2017-09-26,0.0,0.0,3,40.0,8030,
2017-03-28,0.0,0.0,3,35.0,6550,
2016-09-27,0.0,0.0,3,35.0,4975,
2016-03-28,0.0,0.0,1,35.0,4810,
2015-09-25,0.0,0.0,1,35.0,5000,
2015-03-26,0.0,0.0,1,35.0,5360,
2014-09-25,0.0,0.0,1,35.0,4275,
2014-03-26,0.0,0.0,1,35.0,3895,
2013-09-25,0.0,0.0,1,7.0,783,
2013-03-26,0.0,0.0,3,0.0,741,
2012-09-25,0.0,0.0,3,0.0,720,
2012-03-27,0.0,0.0,3,0.0,737,
2011-09-27,0.0,0.0,3,0.0,756,
2011-03-28,0.0,0.0,1,0.0,814,
