date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,34.4,1,110.0,4225,
2024-03-27,0.0,0.0,3,74.0,3180,
2023-03-29,0.0,0.0,3,73.0,2379,
2022-03-29,0.05,17.6,1,70.0,2140,
2021-03-29,0.0,16.8,1,40.0,2089,
2020-03-27,0.1,18.4,1,40.0,2274,
2019-03-26,0.0,0.0,3,40.0,2229,
2018-03-27,0.0,0.0,3,35.0,2933,
2017-03-28,1.65,34.4,3,35.0,4295,
2016-03-28,0.0,0.0,1,3.5,309,
2015-03-26,0.0,0.0,1,3.0,425,
2014-03-26,0.0,0.0,1,3.0,365,
2013-03-26,0.0,0.0,3,0.0,443,
2012-03-27,0.0,0.0,3,0.0,406,
2011-03-28,0.0,0.0,1,0.0,382,
