date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,2.5,33.6,1,15.0,4130,
2025-03-27,2.4,29.6,1,15.0,3635,
2024-09-26,28.0,28.0,1,15.0,3470,
2024-03-27,2.4,28.0,3,14.0,3485,
2023-09-27,3.0,27.2,3,14.0,3380,
2023-03-29,3.0,24.8,3,14.0,3060,
2022-09-28,1.65,25.6,3,14.0,3125,
2022-03-29,2.25,24.0,1,16.0,2909,
2021-09-28,1.5,26.4,1,12.0,3265,
2021-03-29,10.2,27.2,1,11.0,3355,
2020-09-28,0.1,24.8,1,11.0,3030,
2020-03-27,2.2,21.6,1,14.0,2620,
2019-09-26,2.2,20.8,1,14.0,2598,
2019-03-26,2.25,46.4,3,14.0,2854,注意
2018-09-25,39.0,49.6,3,14.0,3015,注意
2018-03-27,2.7,25.6,3,15.0,3185,
2017-09-26,1.95,57.6,3,13.0,3545,注意
2017-03-28,2.1,54.4,3,14.0,3340,注意
2016-09-27,2.1,52.8,3,12.0,3230,注意
2016-03-28,0.55,49.6,1,13.0,3035,注意
2015-09-25,2.0,41.6,1,11.0,2586,注意
2015-03-26,1.75,41.6,1,11.0,2568,注意
2014-09-25,1.8,36.8,1,11.0,2227,注意
2014-03-26,0.0,0.0,1,12.0,2108,
2013-09-25,0.0,0.0,1,10.0,1957,
2013-03-26,0.0,0.0,3,0.0,2011,
2012-09-25,0.0,0.0,3,0.0,1585,
2012-03-27,0.0,0.0,3,0.0,1599,
2011-09-27,0.0,0.0,3,0.0,1583,
2011-03-28,0.0,0.0,1,0.0,1547,
