date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,1.8,11.2,1,32.0,1389,
2024-03-27,2.4,11.2,3,30.0,1386,
2023-03-29,0.0,0.0,3,20.0,1027,
2022-03-29,0.0,0.0,1,25.0,1001,
2021-03-29,0.0,0.0,1,10.0,1092,
2020-03-27,0.05,8.0,1,14.0,988,
2019-03-26,1.65,10.4,3,21.0,1233,
2018-03-27,0.0,0.0,3,19.5,1111,
2017-03-28,1.65,8.8,3,16.5,1053,
2016-03-28,0.0,0.0,1,18.0,907,
2015-03-26,0.0,0.0,1,12.0,989,
2014-03-26,0.0,0.0,1,8.0,642,
2013-03-26,0.0,0.0,3,0.0,639,
2012-03-27,0.0,0.0,3,0.0,706,
2011-03-28,0.0,0.0,1,0.0,479,
