date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,1136,
2025-03-27,0.0,0.0,1,0.0,1109,
2024-09-26,0.0,0.0,1,0.0,754,
2024-03-27,0.0,0.0,3,0.0,571,
2023-09-27,0.0,0.0,3,0.0,451,
2023-03-29,0.0,4.0,3,0.0,403,
2022-09-28,0.0,0.0,3,0.0,370,
2022-03-29,0.0,0.0,1,0.0,618,
2021-09-28,0.0,5.6,1,0.0,653,
2021-03-29,0.0,0.0,1,0.0,581,
2020-09-28,0.0,4.8,1,0.0,580,
2020-03-27,0.05,5.6,1,15.0,686,
2019-09-26,0.0,7.2,1,0.0,857,
2019-03-26,0.15,8.8,3,30.0,1002,
2018-09-25,0.0,9.6,3,0.0,1168,
2018-03-27,0.0,10.4,3,30.0,1223,
2017-09-26,0.0,0.0,3,0.0,126,
2017-03-28,0.15,4.0,3,3.0,141,
2016-09-27,0.0,0.0,3,0.0,107,
2016-03-28,0.0,0.0,1,3.0,117,
2015-09-25,0.0,0.0,1,0.0,108,
2015-03-26,0.0,0.0,1,3.0,125,
2014-09-25,0.0,0.0,1,0.0,115,
2014-03-26,0.0,0.0,1,3.0,117,
2013-09-25,0.0,0.0,1,0.0,112,
2013-03-26,0.0,0.0,3,0.0,115,
2012-09-25,0.0,0.0,3,0.0,92,
2012-03-27,0.0,0.0,3,0.0,107,
2011-09-27,0.0,0.0,3,0.0,91,
2011-03-28,0.0,0.0,1,0.0,106,
