date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,17.6,1,24.0,2162,
2024-03-27,0.0,0.0,3,20.0,1790,
2023-03-29,1.35,8.0,3,9.0,917,
2022-03-29,0.65,8.0,1,8.0,957,
2021-03-29,1.25,10.4,1,8.0,1284,
2020-03-27,0.05,8.0,1,13.0,926,
2019-03-26,0.75,10.4,3,13.0,1223,
2018-03-27,1.8,8.0,3,11.0,904,
2017-03-28,0.15,6.4,3,11.0,720,
2016-03-28,0.0,0.0,1,11.0,463,
2015-03-26,0.0,0.0,1,10.0,706,
2014-03-26,5.0,8.0,1,8.0,762,
2013-03-26,0.0,0.0,3,0.0,395,
2012-03-27,0.0,0.0,3,0.0,258,
2011-03-28,0.0,0.0,1,0.0,235,
