date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,3.0,8.8,1,16.0,1035,
2024-03-27,1.05,8.8,3,17.0,1022,
2023-03-29,3.0,7.2,3,18.0,835,
2022-03-29,1.1,8.0,1,7.0,924,
2021-03-29,2.2,11.2,1,13.0,1348,
2020-03-27,2.0,9.6,1,13.0,1168,
2019-03-26,2.4,13.6,3,23.0,1605,
2018-03-27,1.8,14.4,3,34.0,1722,
2017-03-28,0.15,14.4,3,40.0,1782,
2016-03-28,6.2,20.0,1,19.0,2447,
2015-03-26,0.0,0.0,1,40.0,2486,
2014-03-26,0.0,0.0,1,11.0,1699,
2013-03-26,0.0,0.0,3,0.0,1640,
2012-03-27,0.0,0.0,3,0.0,1800,
2011-03-28,0.5,16.0,1,0.0,1655,
