date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,15.0,14.4,3,16.0,867,停止
2024-02-27,1.9,16.0,1,16.0,924,停止
2023-02-24,0.85,14.4,1,12.0,878,注意
2022-02-24,1.6,9.6,1,12.0,1165,
2021-02-24,4.8,9.6,3,12.0,1183,
2020-02-26,2.1,12.8,3,12.0,789,注意
2019-02-25,1.1,12.8,1,12.0,790,注意
2018-02-23,2.5,14.4,1,17.0,802,注意
2017-02-23,0.05,11.2,1,10.0,617,停止
2016-02-24,7.5,9.6,1,10.0,514,注意
2015-02-24,9.0,5.6,3,10.0,694,
2014-02-25,3.9,16.0,3,10.0,697,
2013-02-25,0.55,12.0,1,0.0,471,
2012-02-24,11.0,12.0,1,0.0,363,
2011-02-23,2.0,12.0,1,0.0,325,
