date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-07-29,20.0,51.2,1,23.0,3165,
2025-01-29,45.0,48.0,3,23.0,2943,停止
2024-07-29,1.0,30.4,1,23.0,3720,
2024-01-29,0.75,30.4,1,6.0,3780,
2023-07-27,8.0,41.6,1,6.0,2501,注意
2023-01-27,4.3,16.8,1,4.0,2051,
2022-07-27,15.0,35.2,3,4.0,2145,注意
2022-01-27,0.1,27.2,1,0.0,1609,注意
2021-07-28,1.8,28.8,3,0.0,1725,注意
2021-01-27,66.0,25.6,3,0.0,1505,停止
2020-07-29,67.2,22.4,3,0.0,1348,停止
2020-01-29,1.65,40.0,3,4.0,2476,注意
2019-07-29,26.1,35.2,1,4.0,2113,注意
2019-01-28,30.4,30.4,1,4.0,1847,停止
2018-07-26,40.0,40.0,1,4.0,2430,停止
2018-01-26,0.4,56.0,1,4.0,3425,注意
2017-07-26,0.65,43.2,1,4.0,2607,停止
2017-01-26,1.0,38.4,1,4.0,2351,注意
2016-07-26,1.8,32.0,3,4.0,1995,注意
2016-01-26,0.0,0.0,3,2.0,2358,
2015-07-28,0.0,0.0,3,5.0,7890,
2015-01-27,0.0,0.0,3,10.0,8020,
2014-07-28,0.0,0.0,1,10.0,6600,
