date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,76.0,4814,
2024-03-27,11.85,32.0,3,113.0,3979,
2023-03-29,0.15,20.0,3,86.0,2436,
2022-03-29,12.05,21.6,1,83.0,2639,
2021-03-29,0.05,16.0,1,62.0,1970,
2020-03-27,4.7,11.2,1,62.0,1353,
2019-03-26,0.0,0.0,3,58.0,1597,
2018-03-27,0.0,0.0,3,50.0,1980,
2017-03-28,0.0,16.8,3,43.0,2063,
2016-03-28,0.0,0.0,1,35.0,1413,
2015-03-26,0.0,0.0,1,28.0,1740,
2014-03-26,0.0,0.0,1,20.0,1448,
2013-03-26,0.0,0.0,3,0.0,125300,
2012-03-27,0.0,1200.0,3,0.0,117600,
2011-03-28,0.0,1200.0,1,0.0,124900,
