date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,1.65,43.2,3,20.0,5378,
2025-02-26,1.5,30.4,3,20.0,3766,
2024-08-28,3.0,30.4,3,20.0,3715,
2024-02-27,1.15,28.8,1,18.0,3574,
2023-08-29,2.4,24.8,1,18.0,3065,
2023-02-24,2.5,20.8,1,18.0,2581,
2022-08-29,2.8,22.4,1,18.0,2708,
2022-02-24,1.15,20.0,1,18.0,2490,
2021-08-27,1.5,24.0,1,18.0,2948,
2021-02-24,2.85,28.8,3,18.0,3528,
2020-08-27,2.45,21.6,1,18.0,2651,
2020-02-26,2.85,17.6,3,18.0,2171,
2019-08-28,0.3,15.2,3,18.0,1842,
2019-02-25,2.65,19.2,1,17.0,2361,
2018-08-28,2.55,20.0,3,17.0,2437,
2018-02-23,2.35,15.2,1,15.0,1829,
2017-08-28,2.35,13.6,1,15.0,1663,
2017-02-23,2.35,13.6,1,15.0,1690,
2016-08-26,2.5,12.0,1,15.0,1472,
2016-02-24,2.5,12.0,1,14.0,1434,
2015-08-26,0.05,14.4,1,14.0,1775,
2015-02-24,2.25,11.2,3,14.0,1304,
2014-08-26,0.15,9.6,3,14.0,1166,
2014-02-25,2.1,12.0,3,13.0,1300,
2013-08-27,0.15,12.0,3,13.0,1383,
2013-02-25,0.1,12.0,1,0.0,1080,
2012-08-28,0.0,8.0,3,0.0,939,
2012-02-24,0.05,12.0,1,0.0,1065,
2011-08-26,0.05,8.0,1,0.0,945,
2011-02-23,0.05,12.0,1,0.0,1066,
