date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,0.0,0.0,3,0.0,411,
2025-02-26,0.0,0.0,3,6.0,434,
2024-08-28,0.0,0.0,3,0.0,462,
2024-02-27,0.0,0.0,1,5.0,347,
2023-08-29,0.0,0.0,1,0.0,382,
2023-02-24,0.0,0.0,1,5.0,347,
2022-08-29,0.0,0.0,1,0.0,325,
2022-02-24,0.0,0.0,1,5.0,388,停止
2021-08-27,0.0,0.0,1,0.0,202,
2021-02-24,0.0,0.0,3,0.0,261,
2020-08-27,0.05,8.0,1,0.0,172,注意
2020-02-26,0.0,4.0,3,0.0,227,
2019-08-28,0.0,4.0,3,0.0,209,
2019-02-25,0.0,0.0,1,0.0,214,注意
2018-08-28,0.0,4.0,3,0.0,271,
2018-02-23,0.0,4.0,1,0.0,406,
2017-08-28,0.0,4.0,1,0.0,435,
2017-02-23,0.0,4.0,1,0.0,396,
2016-08-26,0.0,0.0,1,0.0,41,
2016-02-24,0.0,0.0,1,0.0,49,
2015-08-26,0.0,0.0,1,0.0,64,
2015-02-24,0.0,0.0,3,0.0,63,
2014-08-26,0.0,0.0,3,0.0,71,
2014-02-25,0.0,0.0,3,0.0,79,
2013-08-27,0.0,0.0,3,0.0,82,
2013-02-25,0.0,0.0,1,0.0,95,
2012-08-28,0.0,0.0,3,0.0,48,
2012-02-24,0.0,0.0,1,0.0,58,
2011-08-26,0.0,0.0,1,0.0,50,
2011-02-23,0.0,0.0,1,0.0,65,
