date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.65,11.2,1,7.9,670,
2025-03-27,9.6,9.6,1,0.0,581,停止
2024-09-26,11.2,11.2,1,7.8,606,停止
2024-03-27,0.15,11.2,3,0.0,678,停止
2023-09-27,0.0,9.6,3,7.4,580,注意
2023-03-29,0.0,0.0,3,0.0,619,
2022-09-28,0.0,0.0,3,7.0,710,
2022-03-29,0.0,0.0,1,0.0,1010,
2021-09-28,0.0,0.0,1,5.2,1092,
2021-03-29,0.0,0.0,1,0.0,1316,
2020-09-28,0.0,0.0,1,4.0,1634,
2020-03-27,0.0,0.0,1,0.0,935,
2019-09-26,0.05,11.2,1,0.0,1338,
2019-03-26,0.15,24.0,3,0.0,1414,注意
2018-09-25,0.15,20.8,3,0.0,1289,注意
2018-03-27,0.15,10.4,3,0.0,1241,
2017-09-26,0.0,0.0,3,5.0,1707,注意
2017-03-28,0.0,0.0,3,0.0,1973,
2016-09-27,0.0,0.0,3,5.0,2078,
2016-03-28,0.0,0.0,1,0.0,2250,
2015-09-25,0.0,0.0,1,4.5,889,
2015-03-26,0.0,0.0,1,0.0,2736,
2014-09-25,0.0,0.0,1,0.0,4205,
