date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,2.85,36.0,1,50.0,4485,
2025-03-27,0.55,32.8,1,30.0,4024,
2024-09-26,4.3,36.0,1,30.0,4469,
2024-03-27,0.0,36.0,3,30.0,4481,
2023-09-27,0.0,42.4,3,25.0,5247,
2023-03-29,1.35,32.0,3,25.0,3960,
2022-09-28,3.0,34.4,3,25.0,4270,
2022-03-29,3.85,29.6,1,25.0,3650,
2021-09-28,3.85,28.8,1,25.0,3530,
2021-03-29,3.85,30.4,1,25.0,3730,
2020-09-28,3.85,28.8,1,25.0,3570,
2020-03-27,3.9,32.0,1,25.0,3985,
2019-09-26,3.9,35.2,1,25.0,4315,
2019-03-26,1.65,34.4,3,20.0,4225,
2018-09-25,3.3,32.8,3,20.0,4075,
2018-03-27,2.4,32.8,3,20.0,4060,
2017-09-26,3.3,35.2,3,20.0,4370,
2017-03-28,1.65,30.4,3,17.5,3785,
2016-09-27,2.7,29.6,3,17.5,3605,
2016-03-28,0.3,6.0,1,3.5,730,
2015-09-25,0.05,6.0,1,3.5,742,
2015-03-26,0.0,6.4,1,3.0,776,
2014-09-25,0.5,5.6,1,3.0,656,
2014-03-26,0.55,8.0,1,3.5,548,
2013-09-25,0.05,8.0,1,2.5,559,
2013-03-26,0.15,8.0,3,0.0,576,
2012-09-25,0.15,6.0,3,0.0,426,
2012-03-27,0.15,6.0,3,0.0,369,
2011-09-27,0.15,6.0,3,0.0,326,
2011-03-28,0.4,6.0,1,0.0,390,
