date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,4.75,28.8,1,31.0,1728,
2025-03-27,4.85,13.6,1,31.0,1683,
2024-09-26,4.8,14.4,1,31.0,1717,
2024-03-27,4.95,14.4,3,31.0,1707,
2023-09-27,4.2,13.6,3,31.0,1639,
2023-03-29,4.35,13.6,3,31.0,1691,
2022-09-28,4.8,12.8,3,31.0,1582,
2022-03-29,4.7,12.0,1,31.0,1500,
2021-09-28,4.7,14.4,1,31.0,1795,
2021-03-29,4.55,15.2,1,30.0,1842,
2020-09-28,4.6,14.4,1,30.0,1704,
2020-03-27,4.65,13.6,1,30.0,1663,
2019-09-26,5.3,16.0,1,30.0,1999,
2019-03-26,4.2,18.4,3,27.0,2255,
2018-09-25,0.0,19.2,3,27.0,2395,
2018-03-27,3.9,16.8,3,25.0,2025,
2017-09-26,3.9,16.8,3,25.0,2005,
2017-03-28,0.15,13.6,3,23.0,1676,
2016-09-27,6.75,13.6,3,23.0,1660,
2016-03-28,0.25,13.6,1,40.0,1674,
2015-09-25,0.05,12.0,1,0.0,1445,
2015-03-26,9.35,11.2,1,32.0,1324,
2014-09-25,0.05,11.2,1,0.0,1333,
2014-03-26,0.0,0.0,1,25.0,923,
2013-09-25,0.0,0.0,1,0.0,937,
