date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.95,20.0,1,11.0,2418,
2025-03-27,0.1,15.2,1,27.0,1861,
2024-09-26,0.0,16.0,1,0.0,1961,
2024-03-27,1.65,31.2,3,45.0,3840,
2023-09-27,0.0,18.4,3,0.0,2239,
2023-03-29,0.0,0.0,3,32.0,1705,
2022-09-28,0.0,0.0,3,0.0,2469,
2022-03-29,0.0,21.6,1,40.0,2607,
2021-09-28,0.0,16.8,1,0.0,2056,
2021-03-29,0.0,12.8,1,28.0,1545,
2020-09-28,0.0,0.0,1,0.0,1843,
2020-03-27,0.0,0.0,1,28.0,1026,
2019-09-26,0.0,10.4,1,0.0,1268,
2019-03-26,0.0,0.0,3,28.0,1407,
2018-09-25,0.15,19.2,3,0.0,2332,
2018-03-27,0.0,0.0,3,28.0,1310,
2017-09-26,0.0,0.0,3,0.0,1329,
2017-03-28,0.0,0.0,3,25.0,996,
2016-09-27,0.0,0.0,3,0.0,728,
2016-03-28,0.0,0.0,1,25.0,689,
2015-09-25,0.0,0.0,1,0.0,762,
2015-03-26,0.0,0.0,1,25.0,870,
2014-09-25,0.0,0.0,1,0.0,949,
2014-03-26,0.0,0.0,1,25.0,673,
2013-09-25,0.0,0.0,1,0.0,668,
2013-03-26,0.0,0.0,3,0.0,722,
2012-09-25,0.0,0.0,3,0.0,569,
2012-03-27,0.0,0.0,3,0.0,620,
2011-09-27,0.0,0.0,3,0.0,510,
2011-03-28,0.0,0.0,1,0.0,567,
