date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,15.0,796,
2024-03-27,0.0,0.0,3,15.0,824,
2023-03-29,0.0,0.0,3,12.5,593,
2022-03-29,0.0,0.0,1,12.5,613,
2021-03-29,0.0,0.0,1,12.5,690,
2020-03-27,0.0,0.0,1,12.5,648,
2019-03-26,0.0,0.0,3,12.5,740,
2018-03-27,0.0,0.0,3,12.5,877,
2017-03-28,0.0,0.0,3,12.5,1145,
2016-03-28,0.0,0.0,1,10.0,883,
2015-03-26,0.0,0.0,1,10.0,1849,
2014-03-26,0.0,0.0,1,10.0,654,
2013-03-26,0.0,0.0,3,0.0,504,
2012-03-27,0.0,0.0,3,0.0,405,
2011-03-28,0.0,0.0,1,0.0,494,
