date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,4.1,16.8,1,60.0,2030,
2024-03-27,3.75,20.0,3,75.0,2406,
2023-03-29,3.0,13.6,3,65.0,1609,
2022-03-29,0.1,12.0,1,25.0,1405,
2021-03-29,0.05,14.4,1,45.0,1747,
2020-03-27,0.05,12.0,1,65.0,1401,
2019-03-26,0.0,13.6,3,30.0,1650,
2018-03-27,1.95,15.2,3,30.0,1832,
2017-03-28,2.1,16.8,3,20.0,2022,
2016-03-28,0.0,14.4,1,35.0,1770,
2015-03-26,0.0,0.0,1,25.0,2015,
2014-03-26,0.0,16.0,1,15.0,1839,
2013-03-26,0.15,16.0,3,0.0,1611,
2012-03-27,1.2,16.0,3,0.0,1626,
2011-03-28,0.0,16.0,1,0.0,1548,
