date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,35.2,1,67.0,4305,
2024-03-27,5.25,36.0,3,42.0,4420,
2023-03-29,0.3,25.6,3,42.0,3190,
2022-03-29,0.0,0.0,1,42.0,3870,
2021-03-29,0.1,37.6,1,40.0,4660,
2020-03-27,0.05,24.0,1,35.0,2939,
2019-03-26,0.0,0.0,3,33.0,3200,
2018-03-27,0.0,0.0,3,33.0,3755,
2017-03-28,2.85,26.4,3,33.0,3250,
2016-03-28,0.0,0.0,1,33.0,2659,
2015-03-26,0.0,0.0,1,30.0,3525,
2014-03-26,0.0,0.0,1,33.0,2513,
2013-03-26,0.0,0.0,3,0.0,2274,
2012-03-27,0.0,0.0,3,0.0,1339,
2011-03-28,0.0,0.0,1,0.0,1218,
