date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,86,
2025-03-27,0.0,0.0,1,0.0,93,
2024-09-26,0.0,0.0,1,0.0,121,
2024-03-27,0.0,0.0,3,0.0,123,
2023-09-27,0.0,0.0,3,0.0,74,
2023-03-29,0.0,0.0,3,0.0,58,
2022-09-28,0.0,0.0,3,0.0,62,
2022-03-29,0.0,0.0,1,0.0,68,
2021-09-28,0.0,0.0,1,0.0,72,
2021-03-29,0.0,0.0,1,0.0,68,
2020-09-28,0.0,0.0,1,0.0,83,
2020-03-27,0.0,0.0,1,0.0,59,
2019-09-26,0.0,0.0,1,0.0,126,
2019-03-26,0.0,0.0,3,0.0,145,
2018-09-25,0.0,0.0,3,0.0,147,
2018-03-27,0.0,0.0,3,0.0,196,
2017-09-26,0.0,0.0,3,0.0,202,
2017-03-28,0.0,0.0,3,2.0,236,
2016-09-27,0.0,0.0,3,0.0,180,
2016-03-28,0.0,0.0,1,2.0,237,
2015-09-25,0.0,0.0,1,0.0,209,
2015-03-26,0.0,0.0,1,7.0,339,
2014-09-25,0.0,0.0,1,0.0,248,
2014-03-26,0.0,0.0,1,0.0,203,
2013-09-25,0.0,0.0,1,0.0,51000,
2013-03-26,0.0,0.0,3,0.0,46300,
2012-09-25,0.0,0.0,3,0.0,28400,
2012-03-27,0.0,0.0,3,0.0,30100,
2011-09-27,0.0,0.0,3,0.0,18010,
2011-03-28,0.0,0.0,1,0.0,17900,
