date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,44.8,44.8,1,14.0,2771,
2025-03-27,1.0,23.2,1,14.0,2895,
2024-09-26,25.6,25.6,1,14.0,3160,
2024-03-27,1.95,24.8,3,14.0,3015,
2023-09-27,1.95,23.2,3,12.0,2858,
2023-03-29,52.8,17.6,3,12.0,2103,
2022-09-28,5.55,17.6,3,12.0,2101,
2022-03-29,1.85,18.4,1,12.0,2204,
2021-09-28,0.1,18.4,1,0.0,2283,
2021-03-29,0.05,17.6,1,0.0,2159,
2020-09-28,14.4,14.4,1,0.0,1793,
2020-03-27,1.9,16.8,1,12.0,2020,
2019-09-26,1.0,24.8,1,12.0,3100,
2019-03-26,0.3,28.0,3,12.0,3480,
2018-09-25,0.0,23.2,3,10.0,2897,
2018-03-27,0.0,56.0,3,10.0,3465,注意
2017-09-26,0.45,38.4,3,6.0,2313,注意
2017-03-28,0.0,0.0,3,5.0,1329,注意
2016-09-27,0.0,0.0,3,7.0,1577,
2016-03-28,0.0,0.0,1,2.5,2008,
2015-09-25,0.0,0.0,1,10.0,6000,
2015-03-26,0.0,0.0,1,20.0,2907,
