date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,11.2,11.2,1,6.0,618,注意
2024-03-27,16.8,5.6,3,3.0,605,
2023-03-29,14.4,4.8,3,3.0,561,
2022-03-29,4.8,4.8,1,3.0,555,
2021-03-29,4.8,4.8,1,3.0,570,
2020-03-27,4.8,4.8,1,3.0,505,
2019-03-26,14.4,4.8,3,3.0,577,
2018-03-27,16.8,5.6,3,3.0,610,
2017-03-28,14.4,4.8,3,3.0,585,
2016-03-28,4.8,4.8,1,3.0,570,
2015-03-26,4.8,4.8,1,3.0,583,
2014-03-26,0.0,0.0,1,3.0,500,
2013-03-26,0.0,0.0,3,0.0,490,
2012-03-27,0.0,0.0,3,0.0,374,
2011-03-28,0.0,0.0,1,0.0,397,
