date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,18.4,18.4,1,23.0,2249,
2024-03-27,0.0,16.0,3,20.0,1956,
2023-03-29,0.0,0.0,3,16.0,1216,
2022-03-29,0.0,0.0,1,15.0,1400,
2021-03-29,0.0,0.0,1,15.0,1535,
2020-03-27,0.0,0.0,1,15.0,1520,
2019-03-26,0.0,0.0,3,15.0,1702,
2018-03-27,0.0,0.0,3,15.0,1595,
2017-03-28,0.0,0.0,3,15.0,1205,
2016-03-28,0.0,0.0,1,14.0,1136,
2015-03-26,0.0,0.0,1,12.0,1135,
2014-03-26,0.0,0.0,1,12.0,951,
2013-03-26,0.0,0.0,3,0.0,939,
2012-03-27,0.0,0.0,3,0.0,873,
2011-03-28,0.0,0.0,1,0.0,840,
