date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,13.0,1363,
2025-03-27,0.0,0.0,1,13.0,1360,
2024-09-26,0.0,0.0,1,12.0,1360,
2024-03-27,0.0,0.0,3,14.0,0,
2023-09-27,0.0,0.0,3,12.0,1337,
2023-03-29,0.0,0.0,3,12.0,0,
2022-09-28,0.0,0.0,3,12.0,1539,
2022-03-29,0.0,0.0,1,12.0,0,
2021-09-28,0.0,0.0,1,12.0,1700,
2021-03-29,0.0,0.0,1,12.0,1740,
2020-09-28,0.0,0.0,1,12.0,1670,
2020-03-27,0.0,0.0,1,12.0,1620,
2019-09-26,0.0,0.0,1,12.0,1778,
2019-03-26,0.0,0.0,3,12.0,2084,
2018-09-25,0.0,0.0,3,12.0,1680,
2018-03-27,0.0,0.0,3,12.0,1610,
2017-09-26,0.0,0.0,3,12.0,1476,
2017-03-28,0.0,0.0,3,12.0,1420,
2016-09-27,0.0,0.0,3,12.0,1414,
2016-03-28,0.0,0.0,1,12.0,1449,
2015-09-25,0.0,0.0,1,12.0,1499,
2015-03-26,0.0,0.0,1,12.0,1496,
2014-09-25,0.0,0.0,1,10.0,1480,
2014-03-26,0.0,0.0,1,10.0,1471,
2013-09-25,0.0,0.0,1,10.0,1529,
2013-03-26,0.0,0.0,3,0.0,1566,
2012-09-25,0.0,0.0,3,0.0,0,
2012-03-27,0.0,0.0,3,0.0,1600,
2011-09-27,0.0,0.0,3,0.0,1600,
2011-03-28,0.0,0.0,1,0.0,1640,
