date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.05,12.0,1,9.0,1410,
2025-03-27,0.0,12.0,1,15.0,1457,
2024-09-26,0.0,0.0,1,18.0,4388,
2024-03-27,0.0,0.0,3,26.0,6349,
2023-09-27,1.35,42.4,3,13.0,5285,
2023-03-29,1.2,32.8,3,11.5,4045,
2022-09-28,1.35,31.2,3,8.5,3890,
2022-03-29,0.5,28.0,1,8.5,3445,
2021-09-28,0.1,29.6,1,8.5,3645,
2021-03-29,0.75,30.4,1,8.5,3715,
2020-09-28,0.1,25.6,1,8.5,3105,
2020-03-27,0.7,26.4,1,8.5,3225,
2019-09-26,1.3,36.0,1,8.5,4465,
2019-03-26,1.35,32.8,3,9.5,4065,
2018-09-25,1.2,32.8,3,7.5,4015,
2018-03-27,1.35,26.4,3,8.0,3260,
2017-09-26,1.2,25.6,3,7.0,3195,
2017-03-28,1.35,21.6,3,8.0,2647,
2016-09-27,6.0,10.8,3,3.0,1318,
2016-03-28,0.55,12.8,1,3.5,1576,
2015-09-25,0.05,10.4,1,3.0,1291,
2015-03-26,0.0,12.8,1,3.0,1580,
2014-09-25,0.5,8.8,1,3.0,1086,
2014-03-26,0.5,8.0,1,3.0,873,
2013-09-25,0.05,12.0,1,3.0,1049,
2013-03-26,0.15,12.0,3,0.0,1019,
2012-09-25,0.3,8.0,3,0.0,705,
2012-03-27,0.3,8.0,3,0.0,653,
2011-09-27,0.3,8.0,3,0.0,524,
2011-03-28,0.05,6.0,1,0.0,465,
