date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,23.2,1,110.0,2886,
2024-03-27,10.05,24.0,3,80.0,2973,
2023-03-29,5.7,18.4,3,75.0,2237,
2022-03-29,0.1,17.6,1,65.0,2109,
2021-03-29,8.45,41.6,1,130.0,5200,
2020-03-27,18.5,38.4,1,110.0,4780,
2019-03-26,17.1,32.8,3,120.0,4085,
2018-03-27,0.0,0.0,3,120.0,5290,
2017-03-28,3.0,38.4,3,100.0,4790,
2016-03-28,23.4,27.2,1,90.0,3375,
2015-03-26,0.05,4.0,1,8.0,390,
2014-03-26,1.05,6.0,1,7.0,277,
2013-03-26,0.6,6.0,3,0.0,277,
2012-03-27,0.6,6.0,3,0.0,270,
2011-03-28,0.5,6.0,1,0.0,253,
