date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-07-29,0.0,0.0,1,0.0,4080,
2025-01-29,0.0,0.0,3,10.0,4080,
2024-07-29,0.0,0.0,1,0.0,4070,
2024-01-29,0.0,0.0,1,10.0,4075,
2023-07-27,0.0,0.0,1,0.0,3565,
2023-01-27,0.0,0.0,1,10.0,3325,
2022-07-27,0.0,0.0,3,0.0,3235,
2022-01-27,0.0,0.0,1,10.0,3115,
2021-07-28,0.0,0.0,3,0.0,3155,
2021-01-27,0.0,0.0,3,10.0,3110,
2020-07-29,0.0,0.0,3,0.0,2930,
2020-01-29,0.0,0.0,3,10.0,3470,
2019-07-29,0.0,0.0,1,0.0,3560,
2019-01-28,0.0,0.0,1,10.0,3450,
2018-07-26,0.0,0.0,1,0.0,3565,
2018-01-26,0.0,0.0,1,10.0,3400,
2017-07-26,0.0,0.0,1,0.0,3335,
2017-01-26,0.0,0.0,1,10.0,3195,
2016-07-26,0.0,0.0,3,0.0,3075,
2016-01-26,0.0,0.0,3,10.0,3000,
2015-07-28,0.0,0.0,3,0.0,3135,
2015-01-27,0.0,0.0,3,10.0,2900,
2014-07-28,0.0,0.0,1,0.0,2860,
2014-01-28,0.0,0.0,3,10.0,2795,
2013-07-26,0.0,0.0,1,0.0,2635,
2013-01-28,0.0,0.0,1,0.0,246,
2012-07-26,0.0,0.0,1,0.0,247,
2012-01-26,0.0,0.0,1,0.0,252,
2011-07-26,0.0,0.0,3,0.0,266,
2011-01-26,0.0,0.0,1,0.0,264,
