date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,6.3,24.8,3,60.0,3085,
2024-02-27,0.0,18.4,1,50.0,2259,
2023-02-24,0.0,22.4,1,75.0,2750,
2022-02-24,0.05,12.8,1,50.0,1561,
2021-02-24,0.15,13.6,3,25.0,1644,
2020-02-26,0.0,26.4,3,100.0,3260,
2019-02-25,5.7,25.6,1,85.0,3190,
2018-02-23,0.0,24.8,1,75.0,3055,
2017-02-23,4.65,22.4,1,70.0,2762,
2016-02-24,10.0,20.8,1,70.0,2547,
2015-02-24,0.0,0.0,3,65.0,3125,
2014-02-25,0.0,0.0,3,50.0,1936,
2013-02-25,0.0,0.0,1,0.0,4210,
2012-02-24,0.0,0.0,1,0.0,3290,
2011-02-23,0.0,0.0,1,0.0,3155,
