date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,47.0,2597,
2024-03-27,4.95,24.8,3,37.0,3070,
2023-03-29,5.25,24.0,3,37.0,2906,
2022-03-29,2.55,22.4,1,37.0,2731,
2021-03-29,2.55,24.8,1,37.0,3020,
2020-03-27,5.75,21.6,1,37.0,2690,
2019-03-26,5.85,23.2,3,37.0,2894,
2018-03-27,5.4,26.4,3,37.0,3235,
2017-03-28,0.0,23.2,3,37.0,2877,
2016-03-28,6.0,24.8,1,37.0,3055,
2015-03-26,10.85,24.0,1,37.0,2978,
2014-03-26,5.75,24.0,1,37.0,2666,
2013-03-26,2.85,20.0,3,0.0,2484,
2012-03-27,2.85,24.0,3,0.0,2655,
2011-03-28,20.0,20.0,1,0.0,2421,
