date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,2.65,24.8,1,35.0,3040,
2024-03-27,4.2,22.4,3,29.0,2705,
2023-03-29,2.4,17.6,3,25.0,2137,
2022-03-29,2.3,17.6,1,15.0,2159,
2021-03-29,2.35,16.0,1,15.0,1901,
2020-03-27,6.55,9.6,1,17.0,1157,
2019-03-26,2.25,12.8,3,23.0,1589,
2018-03-27,0.45,18.4,3,23.0,2292,
2017-03-28,0.15,16.8,3,23.0,2046,
2016-03-28,3.6,20.8,1,23.0,2574,
2015-03-26,0.05,26.4,1,23.0,3220,
2014-03-26,2.25,16.0,1,16.0,1599,
2013-03-26,0.75,24.0,3,0.0,2654,
2012-03-27,1.65,12.0,3,0.0,1386,
2011-03-28,0.55,12.0,1,0.0,1153,
