date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,24.0,2180,
2025-03-27,0.0,0.0,1,0.0,4930,
2024-09-26,0.0,0.0,1,66.0,4790,
2024-03-27,0.0,0.0,3,0.0,4100,
2023-09-27,0.0,0.0,3,60.0,3375,
2023-03-29,0.0,0.0,3,0.0,3085,
2022-09-28,0.0,0.0,3,55.0,3030,
2022-03-29,0.0,0.0,1,0.0,0,
2021-09-28,0.0,0.0,1,50.0,3170,
2021-03-29,0.0,0.0,1,0.0,3030,
2020-09-28,0.0,0.0,1,50.0,2999,
2020-03-27,0.0,0.0,1,0.0,2540,
2019-09-26,0.0,0.0,1,50.0,3010,
2019-03-26,0.0,0.0,3,0.0,2808,
2018-09-25,0.0,0.0,3,50.0,2510,
2018-03-27,0.0,0.0,3,0.0,2400,
2017-09-26,0.0,0.0,3,50.0,2400,
2017-03-28,0.0,0.0,3,0.0,224,
2016-09-27,0.0,0.0,3,5.0,217,
2016-03-28,0.0,0.0,1,0.0,200,
2015-09-25,0.0,0.0,1,5.0,223,
2015-03-26,0.0,0.0,1,0.0,242,
2014-09-25,0.0,0.0,1,5.0,249,
2014-03-26,0.0,0.0,1,0.0,0,
2013-09-25,0.0,0.0,1,0.0,222,
2013-03-26,0.0,0.0,3,0.0,231,
2012-09-25,0.0,0.0,3,0.0,147,
2012-03-27,0.0,0.0,3,0.0,161,
2011-09-27,0.0,0.0,3,0.0,135,
2011-03-28,0.0,0.0,1,0.0,0,
