date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,11.2,1,0.0,1305,
2025-03-27,0.0,0.0,1,30.0,1250,
2024-09-26,0.0,0.0,1,0.0,1193,
2024-03-27,0.0,0.0,3,25.0,1200,
2023-09-27,0.15,7.2,3,0.0,895,
2023-03-29,0.0,7.2,3,16.0,828,
2022-09-28,0.15,7.2,3,0.0,859,
2022-03-29,1.15,7.2,1,15.0,833,
2021-09-28,0.05,7.2,1,0.0,860,
2021-03-29,3.15,8.0,1,15.0,913,
2020-09-28,0.05,6.4,1,0.0,798,
2020-03-27,6.4,6.4,1,15.0,701,
2019-09-26,0.0,6.4,1,0.0,726,
2019-03-26,26.4,8.8,3,15.0,1013,
2018-09-25,0.0,0.0,3,0.0,1570,
2018-03-27,0.0,0.0,3,15.0,1315,注意
2017-09-26,0.0,0.0,3,0.0,1110,
2017-03-28,0.0,27.2,3,18.0,1619,注意
2016-09-27,0.0,0.0,3,0.0,783,
2016-03-28,12.8,12.8,1,12.0,772,注意
2015-09-25,0.0,6.4,1,0.0,759,
2015-03-26,0.9,14.4,1,12.0,820,停止
2014-09-25,0.0,0.0,1,0.0,696,
2014-03-26,16.0,16.0,1,12.0,742,
2013-09-25,0.0,0.0,1,0.0,737,
2013-03-26,0.0,0.0,3,0.0,829,
2012-09-25,0.0,0.0,3,0.0,724,
2012-03-27,0.0,0.0,3,0.0,830,
2011-09-27,0.0,0.0,3,0.0,760,
2011-03-28,0.0,0.0,1,0.0,0,
