date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,41.0,2657,
2024-03-27,0.0,0.0,3,39.0,2201,
2023-03-29,0.0,0.0,3,26.0,2069,
2022-03-29,0.0,0.0,1,29.0,1509,
2021-03-29,0.0,0.0,1,15.0,1908,
2020-03-27,0.0,0.0,1,30.0,2580,
2019-03-26,0.0,0.0,3,20.0,1862,
2018-03-27,0.0,0.0,3,17.5,2138,
2017-03-28,0.0,0.0,3,15.0,1057,
2016-03-28,0.0,0.0,1,14.0,989,
2015-03-26,0.0,0.0,1,12.0,1121,
2014-03-26,0.0,0.0,1,10.0,775,
2013-03-26,0.0,0.0,3,0.0,674,
2012-03-27,0.0,0.0,3,0.0,490,
2011-03-28,0.0,0.0,1,0.0,418,
