date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,1305,
2025-03-27,0.0,0.0,1,27.0,1251,
2024-09-26,0.0,0.0,1,0.0,1211,
2024-03-27,0.0,0.0,3,25.0,1276,
2023-09-27,0.0,0.0,3,0.0,1298,
2023-03-29,0.0,0.0,3,25.0,1160,
2022-09-28,0.0,0.0,3,0.0,1246,
2022-03-29,0.0,0.0,1,30.0,1342,
2021-09-28,0.0,0.0,1,0.0,1320,
2021-03-29,0.0,0.0,1,25.0,1311,
2020-09-28,0.0,0.0,1,0.0,1395,
2020-03-27,0.0,0.0,1,25.0,1250,
2019-09-26,0.0,0.0,1,0.0,1318,
2019-03-26,0.0,0.0,3,30.0,1458,
2018-09-25,0.0,0.0,3,0.0,180,
2018-03-27,0.0,0.0,3,4.0,209,
2017-09-26,0.0,0.0,3,0.0,270,
2017-03-28,0.0,0.0,3,3.0,160,
2016-09-27,0.0,0.0,3,0.0,152,
2016-03-28,0.0,0.0,1,3.0,159,
2015-09-25,0.0,0.0,1,0.0,171,
2015-03-26,0.0,0.0,1,3.0,245,
2014-09-25,0.0,0.0,1,0.0,276,
2014-03-26,0.0,0.0,1,2.0,123,
2013-09-25,0.0,0.0,1,0.0,121,
2013-03-26,0.0,0.0,3,0.0,104,
2012-09-25,0.0,0.0,3,0.0,104,
2012-03-27,0.0,0.0,3,0.0,108,
2011-09-27,0.0,0.0,3,0.0,98,
2011-03-28,0.0,0.0,1,0.0,119,
