date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,109.0,4915,
2024-03-27,6.45,32.8,3,108.0,4065,
2023-03-29,7.05,31.2,3,54.0,3825,
2022-03-29,7.55,32.8,1,54.0,4070,
2021-03-29,0.1,28.8,1,45.0,3575,
2020-03-27,4.0,22.4,1,31.0,2756,
2019-03-26,1.35,17.6,3,28.0,2195,
2018-03-27,0.15,16.8,3,20.0,2035,
2017-03-28,0.0,0.0,3,13.0,1627,
2016-03-28,0.0,0.0,1,15.0,1408,
2015-03-26,0.0,0.0,1,11.0,1706,
2014-03-26,0.0,0.0,1,11.0,1580,
2013-03-26,0.0,0.0,3,0.0,1745,
2012-03-27,0.0,0.0,3,0.0,214,
2011-03-28,0.0,0.0,1,0.0,188,
