date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,87.0,2592,
2024-03-27,0.0,0.0,3,73.0,2152,
2023-03-29,0.0,0.0,3,32.0,1913,
2022-03-29,0.0,0.0,1,40.0,1350,
2021-03-29,0.0,0.0,1,32.0,1067,
2020-03-27,0.0,0.0,1,30.0,882,
2019-03-26,0.0,0.0,3,29.0,1059,
2018-03-27,0.0,0.0,3,35.0,1497,
2017-03-28,0.0,0.0,3,34.0,966,
2016-03-28,0.0,0.0,1,15.0,650,
2015-03-26,0.0,0.0,1,15.0,995,
2014-03-26,0.0,0.0,1,15.0,1071,
2013-03-26,0.0,0.0,3,0.0,678,
2012-03-27,0.0,0.0,3,0.0,318,
2011-03-28,0.0,0.0,1,0.0,311,
