date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,27.0,2737,
2024-03-27,0.0,0.0,3,55.0,3075,
2023-03-29,0.15,20.8,3,51.0,2502,
2022-03-29,0.0,0.0,1,35.0,2165,
2021-03-29,0.0,0.0,1,34.0,2316,
2020-03-27,0.05,18.4,1,38.0,2223,
2019-03-26,0.0,0.0,3,35.0,2754,
2018-03-27,0.0,0.0,3,35.0,2796,
2017-03-28,0.0,0.0,3,33.0,2436,
2016-03-28,0.0,0.0,1,29.0,2116,
2015-03-26,0.0,17.6,1,35.0,2163,
2014-03-26,0.0,0.0,1,30.0,1746,
2013-03-26,0.0,0.0,3,0.0,1505,
2012-03-27,0.0,0.0,3,0.0,988,
2011-03-28,0.0,0.0,1,0.0,889,
